,Path,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iSARLogicMode,MinorMode_iProductionTestMode,MinorMode_iFWModeDebug,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain
610,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_cdn_vip/run_71/local_log.log,3262,4,16,0,0,2452,1,1,32,30,6,6,6,1,0,0,1,20,47,2,6,1,208,6,6.0,0.0,1,2,0,0,0,16,6,0,621,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,
611,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_cdn_vip/run_71/local_log.log,3838,4,16,0,0,2084,1,1,36,18,7,7,7,0,0,0,1,8,36,2,6,1,233,6,6.0,2.0,1,2,0,0,0,16,0,0,916,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,
612,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_cdn_vip/run_165/local_log.log,3514,4,16,0,0,2276,1,1,32,16,6,6,6,0,0,0,1,6,33,2,6,1,43,6,6.0,2.0,1,2,0,0,0,16,6,0,828,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
613,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_cdn_vip/run_165/local_log.log,1140,4,16,0,0,7008,1,1,14,12,2,2,2,1,0,0,0,6,25,2,6,1,123,4,4.0,0.0,1,2,0,0,0,16,0,0,383,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
614,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_cdn_vip/run_209/local_log.log,2518,4,16,0,0,3176,1,1,24,12,4,4,4,0,0,0,0,4,27,2,6,1,85,4,4.0,0.0,4,2,0,0,0,16,6,0,594,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
615,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_cdn_vip/run_209/local_log.log,2600,4,16,0,0,3076,1,1,24,12,4,4,4,0,0,0,1,4,27,2,6,1,189,6,0.0,2.0,4,2,0,0,0,16,0,0,920,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
616,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_cdn_vip/run_144/local_log.log,2446,4,16,0,0,3268,1,1,24,12,4,4,4,0,1,0,0,4,27,2,6,1,194,6,4.0,0.0,1,2,0,0,0,16,6,0,753,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
617,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_cdn_vip/run_144/local_log.log,3252,4,16,0,0,2460,1,1,36,30,6,6,6,1,1,1,1,20,47,2,6,1,218,4,6.0,1.0,1,2,0,0,0,16,0,0,249,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
618,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_cdn_vip/run_115/local_log.log,3490,4,16,0,0,2292,1,1,36,30,6,6,6,1,0,1,0,20,47,2,6,1,226,6,4.0,1.0,4,2,0,0,0,16,6,0,454,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
619,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_cdn_vip/run_115/local_log.log,2750,4,16,0,0,2908,1,1,28,26,5,5,5,1,1,0,1,18,42,2,6,1,75,6,4.0,2.0,4,2,0,0,0,16,0,0,462,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
620,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_cdn_vip/run_115/local_log.log,3490,4,16,0,0,2292,1,1,36,30,6,6,6,1,0,1,0,20,47,2,6,1,226,6,4.0,1.0,4,2,0,0,0,16,0,0,454,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
621,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_cdn_vip/run_125/local_log.log,3016,4,16,0,0,2652,1,1,32,14,5,5,5,0,0,1,0,6,30,2,6,1,49,6,4.0,1.0,2,2,0,0,0,16,6,0,549,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,
622,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_cdn_vip/run_125/local_log.log,776,4,16,0,0,10284,1,1,10,6,1,1,1,0,0,0,1,0,18,2,6,1,110,0,4.0,0.0,2,2,0,0,0,16,0,0,716,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,
623,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_136/local_log.log,3304,4,16,0,0,2420,1,1,36,16,6,6,6,0,1,1,0,6,33,2,6,1,148,6,0.0,2.0,1,2,0,0,0,16,6,0,135,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,
624,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_136/local_log.log,1298,4,16,0,0,6156,1,1,14,8,2,2,2,0,0,0,0,0,21,2,6,1,197,0,6.0,1.0,1,2,0,0,0,16,0,0,853,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,
625,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_121/local_log.log,3676,4,16,0,0,2176,1,1,32,30,6,6,6,1,1,0,1,20,47,2,6,1,140,4,4.0,0.0,1,2,0,0,0,16,6,0,674,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
626,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_121/local_log.log,2852,4,16,0,0,2804,1,1,28,26,5,5,5,1,1,0,1,18,42,2,6,1,242,4,6.0,0.0,1,2,0,0,0,16,0,0,677,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
627,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_96/local_log.log,1154,4,16,0,0,6924,1,1,16,12,2,2,2,1,1,1,0,6,25,2,6,1,120,4,4.0,0.0,1,2,0,0,0,16,6,0,142,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
628,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_96/local_log.log,554,4,16,0,0,14392,1,1,12,6,1,1,1,0,1,1,1,0,18,2,6,1,4,0,4.0,2.0,1,2,0,0,0,16,0,0,650,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
629,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_46/local_log.log,2284,4,16,0,0,3500,1,1,28,22,4,4,4,1,1,1,1,14,37,2,6,1,128,6,0.0,0.0,4,2,0,0,0,16,6,0,643,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,
630,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_46/local_log.log,3766,4,16,0,0,2124,1,1,40,18,7,7,7,0,1,1,1,8,36,2,6,1,49,6,4.0,2.0,4,2,0,0,0,16,0,0,189,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,
631,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_116/local_log.log,2894,4,16,0,0,2764,1,1,28,26,5,5,5,1,1,0,0,18,42,2,6,1,232,6,0.0,2.0,2,2,0,0,0,16,6,0,971,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
632,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_116/local_log.log,1116,4,16,0,0,7156,1,1,16,8,2,2,2,0,1,1,0,0,21,2,6,1,121,0,4.0,2.0,2,2,0,0,0,16,0,0,333,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
633,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_18/local_log.log,1322,4,16,0,0,6044,1,1,14,8,2,2,2,0,0,0,1,0,21,2,6,1,243,0,6.0,2.0,1,2,0,0,0,16,6,0,758,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
634,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_18/local_log.log,2796,4,16,0,0,2860,1,1,28,26,5,5,5,1,0,0,1,18,42,2,6,1,3,6,6.0,1.0,1,2,0,0,0,16,0,0,810,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
635,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_131/local_log.log,3304,4,16,0,0,2420,1,1,36,30,6,6,6,1,1,1,1,20,47,2,6,1,107,6,0.0,0.0,4,2,0,0,0,16,6,0,627,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
636,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_131/local_log.log,2062,4,16,0,0,3876,1,1,22,10,3,3,3,0,0,1,1,4,24,2,6,1,204,6,0.0,2.0,4,2,0,0,0,16,0,0,259,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
637,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_106/local_log.log,2372,4,16,0,0,3372,1,1,24,22,4,4,4,1,1,0,0,14,37,2,6,1,117,6,4.0,1.0,1,2,0,0,0,16,6,0,249,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
638,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_106/local_log.log,3354,4,16,0,0,2384,1,1,32,16,6,6,6,0,0,0,1,6,33,2,6,1,112,6,6.0,1.0,1,2,0,0,0,16,0,0,776,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
639,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_56/local_log.log,2246,4,16,0,0,3560,1,1,28,12,4,4,4,0,0,1,1,4,27,2,6,1,175,6,0.0,2.0,2,2,0,0,0,16,6,0,448,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
640,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_56/local_log.log,2688,4,16,0,0,2976,1,1,32,14,5,5,5,0,1,1,1,6,30,2,6,1,227,4,6.0,1.0,2,2,0,0,0,16,0,0,287,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
641,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_91/local_log.log,1792,4,16,0,0,4460,1,1,20,10,3,3,3,0,0,0,0,4,24,2,6,1,212,4,6.0,2.0,2,2,0,0,0,16,6,0,217,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
642,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_91/local_log.log,3662,4,16,0,0,2184,1,1,36,16,6,6,6,0,1,1,1,6,33,2,6,1,47,4,0.0,2.0,2,2,0,0,0,16,0,0,678,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
643,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_79/local_log.log,3596,4,16,0,0,2224,1,1,32,16,6,6,6,0,1,0,1,6,33,2,6,1,19,6,6.0,0.0,1,2,0,0,0,16,6,0,268,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
644,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_79/local_log.log,3622,4,16,0,0,2208,1,1,36,30,6,6,6,1,0,1,1,20,47,2,6,1,99,6,0.0,1.0,1,2,0,0,0,16,0,0,847,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
