,Path,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iSARLogicMode,MinorMode_iProductionTestMode,MinorMode_iFWModeDebug,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain
645,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_101/local_log.log,2804,4,16,0,0,2852,1,1,28,26,5,5,5,1,0,0,1,18,42,2,6,1,141,4,4.0,1.0,4,2,0,0,0,16,6,0,563,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,
646,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_101/local_log.log,1266,4,16,0,0,6312,1,1,14,12,2,2,2,1,1,0,1,6,25,2,6,1,4,6,4.0,2.0,4,2,0,0,0,16,0,0,825,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,
647,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_111/local_log.log,3094,4,16,0,0,2584,1,1,32,26,5,5,5,1,1,1,0,18,42,2,6,1,88,6,6.0,2.0,2,2,0,0,0,16,6,0,344,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
648,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_111/local_log.log,4040,4,16,0,0,1980,1,1,40,18,7,7,7,0,0,1,1,8,36,2,6,1,3,6,6.0,0.0,2,2,0,0,0,16,0,0,517,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
649,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_111/local_log.log,3094,4,16,0,0,2584,1,1,32,26,5,5,5,1,1,1,0,18,42,2,6,1,88,6,6.0,2.0,2,2,0,0,0,16,0,0,344,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
650,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_141/local_log.log,3384,4,16,0,0,2364,1,1,32,30,6,6,6,1,0,0,1,20,47,2,6,1,192,4,6.0,0.0,4,2,0,0,0,16,6,0,863,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,
651,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_141/local_log.log,2172,4,16,0,0,3680,1,1,24,12,4,4,4,0,0,0,0,4,27,2,6,1,62,6,6.0,0.0,4,2,0,0,0,16,0,0,173,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,
652,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_65/local_log.log,2538,4,16,0,0,3152,1,1,28,22,4,4,4,1,1,1,1,14,37,2,6,1,180,4,6.0,0.0,4,2,0,0,0,16,6,0,963,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
653,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_65/local_log.log,1144,4,16,0,0,6984,1,1,16,12,2,2,2,1,1,1,1,6,25,2,6,1,5,6,6.0,1.0,4,2,0,0,0,16,0,0,394,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
654,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_72/local_log.log,668,4,16,0,0,11944,1,1,12,6,1,1,1,0,1,1,0,0,18,2,6,1,146,0,6.0,1.0,1,2,0,0,0,16,6,0,588,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
655,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_72/local_log.log,850,4,16,0,0,9392,1,1,10,8,1,1,1,1,0,0,0,0,20,2,6,1,69,0,0.0,1.0,1,2,0,0,0,16,0,0,397,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
656,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_86/local_log.log,3628,4,16,0,0,2204,1,1,36,16,6,6,6,0,0,1,0,6,33,2,6,1,119,4,4.0,2.0,1,2,0,0,0,16,6,0,449,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
657,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_86/local_log.log,3830,4,16,0,0,2088,1,1,40,18,7,7,7,0,1,1,0,8,36,2,6,1,180,4,6.0,0.0,1,2,0,0,0,16,0,0,891,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
658,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_126/local_log.log,2122,4,16,0,0,3768,1,1,22,10,3,3,3,0,0,1,0,4,24,2,6,1,179,4,0.0,0.0,2,2,0,0,0,16,6,0,760,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
659,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/phystate_tests/phystate/cfg_ch_1_x16_1to4_phystate_csr_cdn_vip/run_126/local_log.log,4016,4,16,0,0,1992,1,1,40,18,7,7,7,0,1,1,0,8,36,2,6,1,34,6,0.0,2.0,2,2,0,0,0,16,0,0,361,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
660,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dfi_driver_tests/demo_tb/LP4_DFI_DRIVER_rqm16_x16/run_17/local_log.log,4254,4,16,1,1,940,1,1,36,18,7,7,7,0,0,0,1,8,36,2,6,1,161,4,4.0,2.0,4,2,0,0,0,16,6,0,798,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
661,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dfi_driver_tests/demo_tb/LP4_DFI_DRIVER_rqm16_x16/run_17/local_log.log,4254,4,16,1,1,940,1,1,36,18,7,7,7,0,0,0,1,8,36,2,6,1,173,4,0.0,0.0,4,2,0,0,0,16,0,0,561,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
662,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dfi_driver_tests/demo_tb/LP4_DFI_DRIVER_rqm15_x16/run_7/local_log.log,4254,4,16,1,1,940,1,1,36,18,7,7,7,0,0,0,1,8,36,2,6,1,82,4,0.0,2.0,1,2,0,0,0,16,6,0,488,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
663,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dfi_driver_tests/demo_tb/LP4_DFI_DRIVER_rqm15_x16/run_7/local_log.log,4254,4,16,1,1,940,1,1,36,18,7,7,7,0,0,0,1,8,36,2,6,1,55,4,4.0,2.0,1,2,0,0,0,16,0,0,804,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
664,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dfi_driver_tests/demo_tb/LP4_DFI_DRIVER_rqm15_x16/run_42/local_log.log,4254,4,16,1,1,940,1,1,36,18,7,7,7,0,0,0,0,8,36,2,6,1,77,6,6.0,2.0,1,2,0,0,0,16,6,0,374,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
665,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dfi_driver_tests/demo_tb/LP4_DFI_DRIVER_rqm15_x16/run_42/local_log.log,4254,4,16,1,1,940,1,1,36,18,7,7,7,0,0,0,0,8,36,2,6,1,126,4,0.0,1.0,1,2,0,0,0,16,0,0,845,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
666,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode4_no_drift/run_238/local_log.log,4264,4,16,1,0,938,1,1,40,18,7,7,7,0,1,1,0,8,36,2,6,1,196,6,4.0,1.0,1,2,0,0,0,16,4,0,478,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,,,,,,,,
667,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode4_no_drift/run_238/local_log.log,4264,4,16,0,0,1876,1,1,36,18,7,7,7,0,0,0,1,8,36,2,6,1,138,6,0.0,2.0,1,2,0,0,0,16,4,0,770,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,,,,,,,,
668,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode4_no_drift/run_229/local_log.log,4264,4,16,0,0,1876,1,1,40,34,7,7,7,1,1,1,0,24,52,2,6,1,244,6,0.0,2.0,1,2,0,0,0,16,4,0,362,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,,
669,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode4_no_drift/run_229/local_log.log,4264,4,16,1,0,938,1,1,40,18,7,7,7,0,0,1,1,8,36,2,6,1,235,6,4.0,0.0,1,2,0,0,0,16,4,0,383,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,,
670,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode4_no_drift/run_247/local_log.log,4264,4,16,0,0,1876,1,1,40,18,7,7,7,0,1,1,1,8,36,2,6,1,98,6,6.0,0.0,1,2,0,0,0,16,4,0,991,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,,
671,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode4_no_drift/run_247/local_log.log,4264,4,16,1,0,938,1,1,40,18,7,7,7,0,0,1,0,8,36,2,6,1,81,4,0.0,2.0,1,2,0,0,0,16,4,0,309,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,,
672,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode4_no_drift/run_196/local_log.log,4264,4,16,1,0,938,1,1,36,18,7,7,7,0,1,0,1,8,36,2,6,1,37,6,6.0,2.0,1,2,0,0,0,16,4,0,794,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,,,,,,,,
673,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode4_no_drift/run_196/local_log.log,4264,4,16,1,0,938,1,1,40,18,7,7,7,0,0,1,1,8,36,2,6,1,190,4,4.0,0.0,1,2,0,0,0,16,4,0,640,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,,,,,,,,
674,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode4_no_drift/run_14/local_log.log,4264,4,16,0,0,1876,1,1,40,34,7,7,7,1,0,1,1,24,52,2,6,1,13,4,0.0,2.0,1,2,0,0,0,16,4,0,896,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,
675,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode4_no_drift/run_14/local_log.log,4264,4,16,1,0,938,1,1,36,18,7,7,7,0,1,0,0,8,36,2,6,1,184,6,6.0,1.0,1,2,0,0,0,16,4,0,558,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,
676,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode4_no_drift/run_177/local_log.log,4264,4,16,0,0,1876,1,1,40,34,7,7,7,1,1,1,1,24,52,2,6,1,231,4,0.0,2.0,1,2,0,0,0,16,4,0,835,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,,
677,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode4_no_drift/run_177/local_log.log,4264,4,16,0,0,1876,1,1,36,34,7,7,7,1,0,0,1,24,52,2,6,1,105,6,6.0,0.0,1,2,0,0,0,16,4,0,475,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,,
678,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode4_no_drift/run_270/local_log.log,4264,4,16,1,0,938,1,1,40,34,7,7,7,1,0,1,1,24,52,2,6,1,230,6,6.0,2.0,1,2,0,0,0,16,4,0,691,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,
679,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode4_no_drift/run_270/local_log.log,4264,4,16,1,0,938,1,1,36,34,7,7,7,1,1,0,0,24,52,2,6,1,55,4,4.0,2.0,1,2,0,0,0,16,4,0,850,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,
