,Path,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iSARLogicMode,MinorMode_iProductionTestMode,MinorMode_iFWModeDebug,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain
680,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode4_no_drift/run_255/local_log.log,4264,4,16,1,0,938,1,1,36,34,7,7,7,1,1,0,0,24,52,2,6,1,236,4,6.0,0.0,1,2,0,0,0,16,4,0,781,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,
681,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode4_no_drift/run_255/local_log.log,4264,4,16,0,0,1876,1,1,40,18,7,7,7,0,0,1,0,8,36,2,6,1,224,4,0.0,2.0,1,2,0,0,0,16,4,0,760,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,
682,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode4_no_drift/run_214/local_log.log,4264,4,16,1,0,938,1,1,40,18,7,7,7,0,0,1,0,8,36,2,6,1,125,6,0.0,2.0,1,2,0,0,0,16,4,0,501,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,,,,,,,,
683,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode4_no_drift/run_214/local_log.log,4264,4,16,0,0,1876,1,1,36,18,7,7,7,0,0,0,1,8,36,2,6,1,239,6,0.0,2.0,1,2,0,0,0,16,4,0,956,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,,,,,,,,
684,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode4_no_drift/run_263/local_log.log,4264,4,16,1,0,938,1,1,36,34,7,7,7,1,1,0,1,24,52,2,6,1,168,4,6.0,2.0,1,2,0,0,0,16,4,0,862,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,
685,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode4_no_drift/run_263/local_log.log,4264,4,16,1,0,938,1,1,36,34,7,7,7,1,0,0,1,24,52,2,6,1,191,6,6.0,1.0,1,2,0,0,0,16,4,0,945,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,
686,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode6_no_drift/run_179/local_log.log,4264,4,16,0,0,1876,1,1,40,34,7,7,7,1,1,1,0,24,52,2,6,1,81,4,0.0,2.0,1,2,0,0,0,16,6,0,796,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,,
687,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode6_no_drift/run_179/local_log.log,4264,4,16,1,0,938,1,1,40,34,7,7,7,1,0,1,0,24,52,2,6,1,158,4,0.0,2.0,1,2,0,0,0,16,6,0,780,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,,
688,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode6_no_drift/run_265/local_log.log,4264,4,16,0,0,1876,1,1,40,34,7,7,7,1,0,1,0,24,52,2,6,1,233,4,0.0,1.0,1,2,0,0,0,16,6,0,749,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,,,,,,,,
689,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode6_no_drift/run_265/local_log.log,4264,4,16,1,0,938,1,1,40,18,7,7,7,0,0,1,0,8,36,2,6,1,239,4,0.0,0.0,1,2,0,0,0,16,6,0,461,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,,,,,,,,
690,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode6_no_drift/run_272/local_log.log,4264,4,16,1,0,938,1,1,36,34,7,7,7,1,1,0,1,24,52,2,6,1,122,6,0.0,2.0,1,2,0,0,0,16,6,0,614,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,,,,,,,,
691,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode6_no_drift/run_272/local_log.log,4264,4,16,1,0,938,1,1,40,18,7,7,7,0,1,1,1,8,36,2,6,1,80,4,4.0,1.0,1,2,0,0,0,16,6,0,765,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,,,,,,,,
692,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode6_no_drift/run_240/local_log.log,4264,4,16,1,0,938,1,1,36,34,7,7,7,1,0,0,0,24,52,2,6,1,44,4,6.0,1.0,1,2,0,0,0,16,6,0,252,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,,,,,,,,
693,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode6_no_drift/run_240/local_log.log,4264,4,16,0,0,1876,1,1,36,18,7,7,7,0,1,0,0,8,36,2,6,1,237,4,6.0,2.0,1,2,0,0,0,16,6,0,536,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,,,,,,,,
694,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode6_no_drift/run_23/local_log.log,4264,4,16,1,0,938,1,1,40,18,7,7,7,0,1,1,0,8,36,2,6,1,251,6,0.0,0.0,1,2,0,0,0,16,6,0,699,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,
695,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode6_no_drift/run_23/local_log.log,4264,4,16,1,0,938,1,1,40,34,7,7,7,1,1,1,0,24,52,2,6,1,172,6,4.0,1.0,1,2,0,0,0,16,6,0,824,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,
696,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode6_no_drift/run_249/local_log.log,4264,4,16,0,0,1876,1,1,40,34,7,7,7,1,1,1,0,24,52,2,6,1,219,4,4.0,1.0,1,2,0,0,0,16,6,0,629,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,,
697,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode6_no_drift/run_249/local_log.log,4264,4,16,1,0,938,1,1,36,34,7,7,7,1,0,0,1,24,52,2,6,1,192,6,0.0,2.0,1,2,0,0,0,16,6,0,279,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,,
698,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode6_no_drift/run_198/local_log.log,4264,4,16,1,0,938,1,1,40,34,7,7,7,1,0,1,1,24,52,2,6,1,23,4,6.0,1.0,1,2,0,0,0,16,6,0,640,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,
699,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode6_no_drift/run_198/local_log.log,4264,4,16,1,0,938,1,1,36,18,7,7,7,0,1,0,0,8,36,2,6,1,245,6,4.0,0.0,1,2,0,0,0,16,6,0,904,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,
700,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode6_no_drift/run_231/local_log.log,4264,4,16,0,0,1876,1,1,40,18,7,7,7,0,1,1,1,8,36,2,6,1,198,4,6.0,2.0,1,2,0,0,0,16,6,0,294,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,,
701,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode6_no_drift/run_231/local_log.log,4264,4,16,0,0,1876,1,1,40,34,7,7,7,1,1,1,1,24,52,2,6,1,198,6,6.0,0.0,1,2,0,0,0,16,6,0,523,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,,
702,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode6_no_drift/run_216/local_log.log,4264,4,16,0,0,1876,1,1,40,34,7,7,7,1,1,1,0,24,52,2,6,1,154,4,6.0,1.0,1,2,0,0,0,16,6,0,318,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,
703,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode6_no_drift/run_216/local_log.log,4264,4,16,1,0,938,1,1,36,18,7,7,7,0,1,0,0,8,36,2,6,1,120,6,0.0,2.0,1,2,0,0,0,16,6,0,257,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,
704,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode6_no_drift/run_257/local_log.log,4264,4,16,0,0,1876,1,1,36,34,7,7,7,1,0,0,1,24,52,2,6,1,79,6,0.0,1.0,1,2,0,0,0,16,6,0,538,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,,
705,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode6_no_drift/run_257/local_log.log,4264,4,16,1,0,938,1,1,36,34,7,7,7,1,1,0,0,24,52,2,6,1,122,6,4.0,0.0,1,2,0,0,0,16,6,0,955,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,,
706,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode5_drift/run_271/local_log.log,4264,4,16,1,0,938,1,1,40,34,7,7,7,1,1,1,1,24,52,2,6,1,55,6,0.0,0.0,1,2,0,0,0,16,5,1,351,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,,,,,,,,
707,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode5_drift/run_271/local_log.log,4264,4,16,1,0,938,1,1,36,34,7,7,7,1,0,0,0,24,52,2,6,1,221,4,0.0,0.0,1,2,0,0,0,16,5,1,695,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,,,,,,,,
708,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode5_drift/run_256/local_log.log,4264,4,16,0,0,1876,1,1,36,34,7,7,7,1,1,0,0,24,52,2,6,1,210,4,0.0,0.0,1,2,0,0,0,16,5,1,945,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,,
709,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode5_drift/run_256/local_log.log,4264,4,16,1,0,938,1,1,36,18,7,7,7,0,1,0,1,8,36,2,6,1,180,6,6.0,1.0,1,2,0,0,0,16,5,1,836,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,,
710,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode5_drift/run_197/local_log.log,4264,4,16,0,0,1876,1,1,40,18,7,7,7,0,1,1,0,8,36,2,6,1,193,4,6.0,0.0,1,2,0,0,0,16,5,1,276,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,
711,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode5_drift/run_197/local_log.log,4264,4,16,1,0,938,1,1,36,34,7,7,7,1,0,0,0,24,52,2,6,1,192,6,6.0,2.0,1,2,0,0,0,16,5,1,753,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,
712,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode5_drift/run_19/local_log.log,4264,4,16,0,0,1876,1,1,40,34,7,7,7,1,0,1,1,24,52,2,6,1,216,4,0.0,2.0,1,2,0,0,0,16,5,1,440,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,,
713,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode5_drift/run_19/local_log.log,4264,4,16,0,0,1876,1,1,36,34,7,7,7,1,0,0,1,24,52,2,6,1,143,6,6.0,2.0,1,2,0,0,0,16,5,1,715,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,,
714,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode5_drift/run_215/local_log.log,4264,4,16,1,0,938,1,1,36,18,7,7,7,0,1,0,1,8,36,2,6,1,138,4,4.0,1.0,1,2,0,0,0,16,5,1,529,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,,,,,,,,
715,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode5_drift/run_215/local_log.log,4264,4,16,1,0,938,1,1,40,18,7,7,7,0,1,1,0,8,36,2,6,1,22,4,6.0,1.0,1,2,0,0,0,16,5,1,546,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,,,,,,,,
716,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dll_calib_tests/dll_calib/x16_mdll_mode5_drift/run_230/local_log.log,4264,4,16,0,0,1876,1,1,36,34,7,7,7,1,1,0,1,24,52,2,6,1,11,6,4.0,1.0,1,2,0,0,0,16,5,1,947,15,15,3,0,8,0,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,,
